idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,pontosEnvidoRobo,quemGanhouEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemGanhouFlor,quemTruco,quemRetruco,quemValeQuatro,quemNegouTruco,quemGanhouTruco,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo
15323,1,12,8,3,3,1,10,10,10,10,1,2,2,0,0,6,0,0,0,0,0,0,0,0,0,2,2,1,4
15324,2,40,16,12,12,1,16,16,15,46,1,0,2,1,0,28,1,0,0,0,0,2,1,0,0,1,2,1,2
15325,1,24,24,7,46,46,46,46,46,46,1,1,1,0,0,23,0,0,0,0,0,1,0,0,2,1,1,3,1
15326,2,50,12,2,2,1,46,46,46,46,1,1,1,2,0,26,2,0,0,0,0,1,0,0,2,1,3,4,3
15327,1,24,16,1,1,52,16,4,24,2,2,1,1,0,0,26,0,1,0,0,1,2,0,0,0,1,3,3,3
15328,1,8,8,3,8,12,15,15,15,15,2,2,2,1,0,26,2,0,0,0,0,2,0,0,1,2,3,1,3
15329,2,7,6,3,15,0,15,0,15,0,2,2,2,0,0,6,0,0,0,0,0,2,0,0,1,2,4,2,1
15330,1,42,24,8,8,50,24,2,42,1,2,1,1,1,0,27,1,0,0,0,0,2,0,0,0,1,1,3,1
15331,2,8,6,2,46,46,46,46,46,46,1,1,1,1,0,25,1,0,0,0,0,1,0,0,2,1,3,2,3
15332,1,6,4,2,2,2,15,15,15,15,0,2,2,1,0,27,1,0,0,0,0,2,0,0,1,2,3,3,2
15333,2,52,4,2,4,12,2,7,52,3,2,2,1,2,0,32,1,0,0,0,0,2,0,0,0,2,1,3,3
15334,1,24,6,3,3,0,15,0,15,0,1,2,2,0,0,6,0,0,0,0,0,2,0,0,1,2,3,4,1
15335,2,16,12,8,15,0,15,0,15,0,2,2,2,0,0,23,0,0,0,0,0,2,0,0,1,2,4,4,2
15336,1,12,7,1,1,40,12,24,7,3,2,2,1,0,2,4,2,0,0,0,0,2,0,0,0,2,4,2,1
15337,2,24,3,2,2,6,3,3,24,1,2,0,1,2,1,29,1,0,0,0,0,0,0,0,0,2,3,3,4
15338,1,24,6,2,46,46,46,46,46,46,1,1,1,0,0,5,0,0,0,0,0,1,0,0,2,1,3,2,1
15339,2,42,12,3,3,24,12,8,42,7,2,1,1,0,0,33,1,0,0,0,0,2,0,0,0,1,1,4,1
15340,1,24,24,12,24,8,12,1,15,46,1,1,2,1,0,24,1,0,0,0,0,1,2,0,0,1,3,2,2
15342,2,24,16,16,16,52,24,8,16,6,2,1,1,0,0,25,0,0,0,0,0,2,1,0,0,1,1,3,1
15343,1,7,6,3,3,2,10,10,10,10,1,2,2,0,0,26,0,0,0,0,0,0,0,0,0,2,3,1,1
15344,2,8,7,4,4,6,15,15,15,15,2,2,2,0,0,27,1,0,0,0,0,2,0,0,1,2,1,3,3
15345,1,24,6,3,46,46,46,46,46,46,1,1,1,0,0,23,0,0,0,0,0,1,0,0,2,1,1,1,4
15346,2,16,6,6,6,3,46,46,46,46,1,1,1,0,0,22,0,0,0,0,0,1,0,0,2,1,1,1,4
15347,1,8,7,6,6,16,7,6,8,2,2,1,1,0,0,20,0,2,0,0,0,1,0,0,0,1,1,3,3
15348,2,3,2,1,3,7,2,7,1,1,2,2,0,1,0,31,1,0,0,0,0,0,0,0,0,2,1,1,4
15349,1,16,8,1,1,3,16,24,15,15,2,2,2,1,0,22,1,0,0,0,0,2,0,0,0,2,1,1,4
15350,2,42,24,3,46,46,46,46,46,46,1,1,1,0,0,33,1,0,0,0,0,1,0,0,2,1,1,2,1
15351,1,24,8,7,8,1,10,10,10,10,1,2,2,2,0,3,2,0,0,0,0,1,0,0,0,2,3,1,4
15352,2,50,16,8,8,8,16,1,15,46,0,1,2,0,0,23,2,0,0,0,0,0,0,0,0,1,3,3,1
15353,1,7,4,2,2,7,4,16,15,15,2,2,2,0,1,32,1,0,0,0,0,2,0,0,0,2,2,3,3
15354,2,42,2,1,42,8,10,10,10,10,1,2,2,0,0,29,1,0,0,0,0,0,0,0,0,2,1,3,3
15355,1,8,2,1,8,3,2,2,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,1,3
15356,2,24,24,4,4,8,24,3,24,2,2,1,1,1,0,7,2,0,0,0,0,1,0,0,0,1,4,1,3
15358,1,42,7,4,4,6,7,12,15,15,2,2,2,0,0,7,0,0,0,0,0,1,2,0,0,2,1,2,3
15359,2,42,12,6,6,1,46,46,46,46,1,1,1,1,0,7,1,0,0,0,0,1,0,0,2,1,1,2,3
15360,1,42,12,8,8,0,15,0,15,0,1,2,2,0,0,7,2,0,0,0,0,2,0,0,1,2,1,4,3
15361,2,24,6,1,6,52,24,8,1,6,2,1,2,2,0,23,1,0,0,0,0,2,1,0,0,2,3,3,2
15362,1,42,7,2,2,16,7,3,42,1,2,1,1,0,2,7,2,0,0,0,0,1,2,1,0,1,1,3,2
15363,2,24,16,1,16,40,1,24,24,3,2,2,1,0,0,27,1,0,0,0,0,2,0,0,0,2,1,2,1
15364,1,16,8,7,7,2,46,46,46,46,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,1,2,3,1
15365,2,16,12,2,16,7,12,2,15,46,1,1,2,0,0,5,0,0,0,0,0,2,0,0,0,1,3,2,4
15366,1,16,3,2,2,16,16,4,3,3,2,1,0,0,0,31,0,1,0,0,1,2,0,0,0,2,4,4,4
15367,2,40,7,3,3,42,40,24,7,16,2,1,2,0,2,26,2,0,0,0,0,1,0,0,0,2,2,1,1
15368,1,24,8,7,8,16,24,16,7,3,2,1,1,0,0,23,2,0,0,0,0,0,0,0,0,1,3,4,3
15369,2,24,16,7,16,1,46,46,46,46,1,1,1,0,0,3,2,0,0,0,0,1,0,0,2,1,3,1,2
15370,1,7,3,2,2,8,3,8,7,1,2,2,1,0,0,25,0,0,0,0,0,0,0,0,0,2,1,4,1
15371,2,52,16,12,12,3,46,46,46,46,1,1,1,0,0,23,0,0,0,0,0,1,0,0,0,1,1,4,4
15372,1,50,8,2,2,24,50,6,8,4,2,1,1,1,0,25,1,0,0,0,0,1,0,0,0,1,3,2,2
15373,2,6,1,1,1,3,6,8,15,15,2,2,2,1,0,4,1,0,0,0,0,2,0,0,0,2,1,2,4
15374,1,16,7,1,1,40,7,4,16,3,2,1,1,1,0,22,1,0,0,0,0,2,0,0,0,1,3,3,4
15375,2,40,24,16,16,42,24,4,40,2,2,1,1,1,0,29,1,0,0,0,0,2,1,0,0,1,2,4,2
15376,1,12,8,2,12,8,46,46,46,46,1,1,1,1,0,21,1,0,0,0,0,1,0,0,2,1,4,4,1
15377,2,52,2,2,2,2,10,10,10,10,0,2,2,2,0,5,2,0,0,0,0,0,0,0,0,2,1,4,3
15378,1,16,7,6,6,6,7,4,15,46,0,1,2,2,0,20,2,0,0,0,0,1,0,0,0,1,1,4,4
15379,2,3,3,1,15,0,15,0,15,0,2,2,2,0,0,30,0,0,0,0,0,2,0,0,1,2,1,2,1
15380,1,24,8,1,24,3,8,7,15,46,1,1,2,1,0,27,1,2,0,0,0,1,2,0,0,1,2,4,2
15381,2,16,3,1,1,3,15,15,15,15,2,2,2,0,0,30,0,1,0,0,1,2,0,0,1,2,2,2,2
15382,1,7,2,1,1,0,15,0,15,0,1,2,2,1,0,29,2,0,0,0,0,2,0,0,1,2,1,3,3
15383,2,52,24,2,24,4,46,46,46,46,1,1,1,0,0,28,2,1,0,0,1,1,0,0,2,1,1,1,1
15384,1,42,12,6,6,16,12,16,42,8,2,2,1,0,0,7,0,0,0,0,0,1,2,0,0,2,1,4,3
15385,2,6,2,1,2,24,1,2,6,1,2,2,1,0,0,5,2,0,0,0,0,0,0,0,0,2,1,3,4
15387,2,24,6,3,3,12,6,6,24,2,2,0,1,1,0,26,1,0,0,0,0,2,1,0,0,2,3,4,4
15389,2,50,42,3,46,46,46,46,46,46,1,1,1,0,0,27,1,0,0,0,0,1,0,0,2,1,3,1,3
15390,1,16,8,4,46,46,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,2,1,3
15391,2,7,1,1,15,0,15,0,15,0,2,2,2,0,0,4,0,0,0,0,0,2,0,0,1,2,3,2,1
15392,1,24,16,2,46,46,46,46,46,46,1,1,1,0,0,5,0,0,0,0,0,1,0,0,2,1,2,3,1
15393,2,16,6,2,2,2,15,15,15,15,0,2,2,0,0,25,0,2,0,0,2,2,0,0,1,2,2,2,2
15394,1,24,12,2,12,16,24,6,2,2,2,1,0,0,0,5,2,0,0,0,0,1,2,1,0,2,4,2,3
15395,2,24,8,1,8,24,1,8,24,4,2,2,1,2,0,4,2,0,0,0,0,2,1,0,0,2,4,3,2
15396,1,3,1,1,1,0,15,0,15,0,1,2,2,0,0,6,0,0,0,0,0,2,0,0,1,2,2,4,3
15397,2,6,3,3,6,52,3,6,3,2,2,2,1,0,0,6,0,0,0,0,0,2,1,0,0,2,4,2,3
15398,1,12,4,3,3,6,15,15,15,15,2,2,2,1,0,7,2,0,0,0,0,2,0,0,1,2,2,4,1
15399,2,16,4,2,4,24,2,16,16,3,2,2,1,2,0,7,2,0,0,0,0,1,0,0,0,2,1,4,2
15400,1,24,24,3,3,12,15,15,15,15,2,2,2,0,1,6,1,0,0,0,0,2,0,0,1,2,1,2,3
15401,2,16,6,4,6,12,4,6,16,2,2,2,1,0,0,7,2,0,0,0,0,2,1,2,0,2,2,1,4
15402,1,42,24,1,1,8,24,6,42,3,2,1,1,0,1,30,1,0,0,0,0,2,1,1,0,1,1,1,2
15403,2,12,7,2,15,0,15,0,15,0,2,2,2,2,0,26,1,0,0,0,0,2,0,0,1,2,2,3,2
15404,1,16,4,1,1,6,15,15,15,15,2,2,2,1,0,31,1,0,0,0,0,2,0,0,1,2,2,4,4
15405,2,40,16,7,7,1,46,46,46,46,1,1,1,2,0,27,1,0,0,0,0,1,0,0,2,1,2,4,2
15406,1,42,16,8,16,1,46,46,46,46,1,1,1,0,0,22,0,1,0,0,1,1,0,0,2,1,1,1,1
15407,2,24,1,1,24,16,1,8,1,7,1,2,2,0,0,27,1,0,0,0,0,1,0,0,0,2,4,4,1
15408,1,16,12,7,7,16,12,6,16,1,2,1,1,0,0,21,0,1,0,0,1,2,0,0,0,1,2,2,2
15409,2,42,24,12,46,46,46,46,46,46,1,1,1,0,1,30,1,0,0,0,0,1,0,0,2,1,1,1,4
15410,1,42,7,6,7,1,46,46,46,46,1,1,1,2,0,7,2,0,0,0,0,1,0,0,2,1,1,2,3
15411,1,24,16,2,2,6,16,6,24,4,2,1,1,0,0,27,1,0,0,0,0,2,0,0,0,1,1,4,4
15412,2,16,8,7,7,1,46,46,46,46,1,1,1,1,0,22,1,0,0,0,0,1,0,0,2,1,3,4,3
15413,1,52,8,8,8,7,46,46,46,46,1,1,1,2,0,1,2,0,0,0,0,1,0,0,2,1,1,2,4
15414,2,7,3,3,3,16,7,7,3,1,2,0,1,2,0,6,2,0,0,0,0,2,0,0,0,2,3,2,1
15415,1,52,7,6,6,12,15,15,15,15,2,2,2,0,0,1,0,0,0,0,0,2,1,2,1,2,1,2,4
15416,2,52,42,12,12,3,42,24,15,46,1,1,2,0,0,28,1,0,0,0,0,2,1,0,0,1,1,1,4
15417,1,24,12,2,12,1,15,15,15,15,1,2,2,0,0,5,1,0,0,0,0,1,2,0,1,2,2,4,3
15418,2,6,3,2,2,12,15,15,15,15,2,2,2,0,0,31,0,1,0,0,1,2,0,0,1,2,3,3,3
15419,1,24,4,1,1,16,24,16,4,4,2,1,0,1,0,27,1,0,0,0,0,1,0,0,0,2,2,4,2
15420,2,40,24,16,16,12,24,16,15,46,1,1,2,0,0,7,0,0,0,0,0,2,1,0,0,1,2,4,3
15421,1,52,24,3,24,50,52,42,3,2,2,1,1,1,0,27,2,0,0,0,0,1,2,0,0,1,1,2,1
15422,2,24,8,3,24,24,8,6,3,2,0,1,1,2,0,23,2,0,0,0,0,1,0,0,0,1,2,2,1
15423,1,8,8,6,6,52,8,3,8,3,2,1,1,0,0,20,2,0,0,0,0,0,0,0,0,1,1,4,4
15424,2,40,8,3,3,24,40,16,8,16,2,1,2,0,0,7,0,0,0,0,0,2,0,0,0,2,2,4,1
15425,1,7,4,1,1,8,7,7,4,6,2,0,2,0,0,7,0,2,0,0,0,2,0,0,0,2,2,4,3
15426,1,8,2,1,1,8,2,6,8,1,2,2,1,2,0,5,2,0,0,0,0,0,0,0,0,2,3,1,4
15427,2,24,2,2,24,52,2,8,2,6,2,2,2,0,1,28,1,0,0,0,0,2,0,0,0,2,1,1,3
15428,1,6,6,3,3,12,15,15,15,15,2,2,2,1,0,26,1,0,0,0,0,2,0,0,1,2,2,1,1
15429,2,42,6,1,46,46,46,46,46,46,1,1,1,0,2,7,2,0,0,0,0,2,1,1,2,1,1,3,4
15430,1,7,6,3,3,4,15,15,15,15,2,2,2,0,2,6,2,0,0,0,0,2,0,0,1,2,1,3,2
15431,2,50,24,1,46,46,46,46,46,46,1,1,1,2,0,27,1,0,0,0,0,1,0,0,2,1,3,4,4
15432,1,40,2,2,2,0,15,0,15,0,1,2,2,0,0,7,2,0,0,0,0,2,0,0,1,2,2,4,1
15433,2,42,24,7,7,40,24,7,42,1,2,1,1,0,2,23,2,0,0,0,0,2,1,0,0,1,1,4,4
15434,1,50,8,8,8,16,50,8,8,6,2,1,1,2,0,21,2,0,0,0,0,1,2,0,0,1,3,3,2
15435,2,12,3,1,12,24,3,8,15,15,2,2,2,0,0,6,0,0,0,0,0,2,1,0,0,2,2,1,4
15436,1,24,16,7,16,40,7,24,24,1,2,2,1,0,0,23,2,0,0,0,0,1,2,0,0,2,4,3,4
15437,2,8,3,2,15,0,15,0,15,0,2,2,2,0,0,6,0,2,0,0,0,2,0,0,1,2,1,3,2
15438,1,12,3,2,12,16,3,6,15,15,2,2,2,0,0,31,0,1,0,0,1,2,0,0,0,2,2,2,2
15440,1,24,16,12,24,40,16,8,12,3,2,1,1,1,0,25,1,0,0,0,0,1,2,0,0,1,3,3,2
15441,2,16,8,1,8,12,1,6,16,1,2,2,1,1,0,24,1,0,0,0,0,1,0,0,0,2,4,3,3
15442,1,24,16,12,24,1,16,16,15,46,1,0,2,1,0,24,1,0,0,0,0,1,0,0,0,1,2,3,2
15443,2,7,3,2,15,0,15,0,15,0,2,2,2,0,0,25,0,0,0,0,0,2,0,0,1,2,3,4,3
15444,1,24,6,1,6,16,24,8,1,8,2,1,2,1,0,24,1,0,0,0,0,1,0,0,0,2,3,4,4
15446,1,7,4,3,3,24,4,16,7,2,2,2,1,2,0,7,2,0,0,0,0,2,0,0,0,2,2,4,1
15447,2,16,8,1,1,12,46,46,46,46,2,1,1,1,0,24,1,0,0,0,0,1,0,0,2,1,1,3,3
15448,1,24,7,2,2,4,15,15,15,15,2,2,2,1,0,28,2,0,0,0,0,1,2,0,1,2,2,3,2
15449,2,52,2,1,1,12,2,3,15,15,2,2,2,0,0,5,2,0,0,0,0,1,0,0,0,2,1,2,3
15450,1,50,6,2,2,2,46,46,46,46,0,1,1,0,0,5,2,0,0,0,0,1,0,0,2,1,3,4,2
15451,2,24,7,6,24,42,6,16,7,2,2,2,1,2,0,3,2,0,0,0,0,1,0,0,0,2,1,4,2
15452,1,8,3,1,1,7,3,3,15,15,2,0,2,0,0,6,2,0,0,0,0,0,0,0,0,2,2,4,1
15453,2,8,6,2,15,0,15,0,15,0,2,2,2,0,0,5,0,0,0,0,0,2,0,0,1,2,4,3,1
15454,1,50,6,2,2,8,15,15,15,15,2,2,2,0,1,26,1,0,0,0,0,2,0,0,1,2,3,2,3
15455,2,24,7,3,24,42,3,16,7,7,2,2,0,0,0,6,0,0,0,0,0,2,1,0,0,2,2,3,4
15456,1,12,6,6,6,50,12,8,6,3,2,1,1,0,0,21,1,0,0,0,0,1,2,0,0,1,4,4,2
15457,2,42,16,3,3,3,46,46,46,46,0,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,1,2,4
15458,1,16,8,2,2,3,15,15,15,15,2,2,2,2,0,5,2,0,0,0,0,2,0,0,1,2,3,4,1
15459,2,52,16,2,46,46,46,46,46,46,1,1,1,0,0,27,1,0,0,0,0,1,0,0,2,1,1,3,3
15460,1,50,40,7,7,24,40,12,50,2,2,1,1,1,0,27,1,0,0,0,0,1,0,0,0,1,3,2,2
15461,2,16,6,1,46,46,46,46,46,46,1,1,1,2,0,24,2,0,0,0,0,1,0,0,2,1,4,1,1
15462,1,16,7,3,3,2,10,10,10,10,1,2,2,0,0,26,1,0,0,0,0,0,0,0,0,2,1,3,3
15463,2,16,16,1,16,50,1,7,16,3,2,2,1,0,0,26,1,0,0,0,0,2,1,0,0,2,4,3,3
15465,2,40,24,1,46,46,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,2,4,1
15466,1,8,7,6,6,4,10,10,10,10,1,2,2,0,0,20,2,0,0,0,0,0,0,0,0,2,3,3,4
15467,2,12,3,3,3,40,12,8,3,7,2,1,2,0,0,6,1,0,0,0,0,2,0,0,0,2,2,4,3
15468,1,52,6,6,6,16,15,15,15,15,2,2,2,1,0,21,1,0,0,0,0,2,0,0,1,2,1,1,4
15469,2,52,12,12,12,42,52,24,12,16,2,1,2,0,0,1,0,0,0,0,0,2,1,2,0,2,1,4,2
15470,1,7,3,1,7,8,15,15,15,15,2,2,2,0,0,30,1,0,0,0,0,2,0,0,1,2,3,4,4
15471,2,52,16,6,46,46,46,46,46,46,1,1,1,2,0,2,2,0,0,0,0,1,0,0,2,1,1,2,3
15472,1,24,3,2,24,8,2,6,3,2,1,2,1,0,0,6,0,0,0,0,0,1,0,0,0,1,4,3,1
15473,2,6,3,1,46,46,46,46,46,46,1,1,1,0,1,30,1,0,0,0,0,1,0,0,2,1,2,4,4
15474,1,42,8,6,46,46,46,46,46,46,1,1,1,0,1,27,1,0,0,0,0,1,2,1,2,1,1,3,1
15475,2,4,3,3,4,7,3,6,15,15,2,2,2,2,0,7,2,0,0,0,0,0,0,0,0,2,3,1,2
15476,1,50,6,1,1,16,50,12,6,3,2,1,1,0,1,4,1,0,0,0,0,1,0,0,0,1,3,1,4
15477,2,16,3,1,1,1,46,46,46,46,0,1,1,0,0,26,1,0,0,0,0,1,0,0,2,1,2,4,2
15478,1,24,8,2,2,6,8,3,24,1,2,1,1,0,0,5,2,0,0,0,0,0,0,0,0,1,4,1,3
15479,2,12,8,1,15,0,15,0,15,0,2,2,2,0,0,21,0,0,0,0,0,2,0,0,1,2,2,2,3
15480,1,52,16,7,46,46,46,46,46,46,1,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,4,2
15481,2,24,8,6,24,42,6,40,8,3,2,2,1,1,0,23,1,0,0,0,0,2,1,0,0,2,2,2,3
15482,1,16,12,2,46,46,46,46,46,46,1,1,1,0,1,27,2,0,0,0,0,1,0,0,2,1,4,2,4
15483,2,24,12,4,15,0,15,0,15,0,2,2,2,2,1,30,1,0,0,0,0,2,0,0,1,2,4,2,4
15484,1,40,2,1,1,8,40,7,2,6,2,1,2,1,0,32,1,0,0,0,0,2,1,0,0,2,2,2,3
15485,2,16,16,1,16,7,1,6,16,4,1,2,1,2,0,4,2,0,0,0,0,1,0,0,0,1,2,4,3
15486,1,24,3,1,1,12,24,12,3,8,2,1,2,0,0,30,0,1,0,0,1,2,0,0,0,2,1,1,1
15487,2,24,8,1,8,6,46,46,46,46,1,1,1,0,0,4,0,0,0,0,0,1,0,0,2,1,4,1,3
15488,1,24,6,3,3,42,6,6,24,2,2,0,1,1,0,29,2,0,0,0,0,1,0,0,0,2,2,3,2
15490,1,40,16,1,1,52,16,7,40,3,2,1,1,2,0,7,2,0,0,0,0,1,0,0,0,1,2,4,1
15491,2,16,16,7,46,46,46,46,46,46,1,1,1,0,0,2,2,0,0,0,0,1,0,0,2,1,1,3,2
15493,2,24,24,6,24,42,6,16,24,8,2,2,1,1,0,3,1,0,0,0,0,2,1,0,0,2,2,1,3
15494,1,16,4,1,1,12,16,42,15,15,2,2,2,2,0,26,2,0,0,0,0,0,0,0,0,2,1,3,1
15495,2,40,16,3,46,46,46,46,46,46,1,1,1,0,1,29,1,0,0,0,0,1,0,0,2,1,2,2,1
15496,1,52,24,8,8,42,24,16,52,7,2,1,1,2,0,3,2,0,0,0,0,1,2,0,0,1,1,2,4
15497,2,50,42,3,46,46,46,46,46,46,1,1,1,0,0,7,0,0,0,0,0,1,0,0,2,1,3,1,2
15498,1,7,6,1,7,16,15,15,15,15,2,2,2,0,0,20,0,0,0,0,0,2,0,0,1,2,3,3,4
15499,2,8,7,1,8,7,46,46,46,46,1,1,1,0,0,24,1,0,0,0,0,1,0,0,2,1,2,1,1
15500,1,12,7,2,46,46,46,46,46,46,1,1,1,0,0,25,0,0,0,0,0,1,0,0,2,1,4,1,1
15501,2,16,3,2,3,4,15,15,15,15,2,2,2,0,0,31,0,1,0,0,1,2,0,0,1,2,1,1,1
15503,2,8,7,2,46,46,46,46,46,46,1,1,1,0,0,20,0,0,0,0,0,1,0,0,2,1,4,4,2
15504,1,16,7,6,16,1,10,10,10,10,1,2,2,1,0,22,1,0,0,0,0,1,2,0,0,2,4,3,4
15505,2,40,24,2,24,16,2,8,40,1,1,2,1,0,0,28,1,0,0,0,0,2,1,0,0,1,2,4,4
15507,2,52,2,2,46,46,46,46,46,46,1,1,1,1,0,5,1,0,0,0,0,1,0,0,2,1,1,2,4
15508,1,12,2,1,12,8,10,10,10,10,1,2,2,1,2,25,2,0,0,0,0,0,0,0,0,2,4,3,4
15509,2,52,8,2,8,12,2,6,52,3,2,2,1,2,0,5,2,0,0,0,0,0,0,0,0,2,1,4,2
15510,1,24,16,7,24,0,15,0,15,0,1,2,2,1,0,25,1,0,0,0,0,2,0,0,1,2,1,1,3
15511,2,7,6,1,7,52,1,8,6,1,2,2,1,0,0,4,0,0,0,0,0,2,0,0,0,2,4,3,2
15512,1,7,1,1,7,8,10,10,10,10,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,2,4,1,2
15513,1,42,12,8,46,46,46,46,46,46,1,1,1,0,0,7,2,0,0,0,0,1,2,1,2,1,1,4,3
15514,2,50,8,4,8,40,4,8,50,1,2,2,1,0,1,28,1,0,0,0,0,2,1,0,0,2,3,2,3
15515,1,8,3,1,1,6,15,15,15,15,2,2,2,2,0,24,2,0,0,0,0,2,0,0,1,2,2,4,2
15516,2,24,6,3,6,52,3,42,24,1,2,2,1,0,0,23,2,0,0,0,0,2,1,0,0,2,1,1,2
15518,2,24,7,6,7,1,6,2,15,46,1,1,2,0,0,20,0,2,0,0,0,1,2,1,0,1,2,4,4
15520,2,50,24,7,24,40,7,24,50,8,2,2,1,1,0,23,1,0,0,0,0,2,1,0,0,2,3,1,1
15521,1,16,3,1,1,24,16,8,3,4,2,1,2,1,0,28,1,0,0,0,0,1,2,1,0,2,2,2,3
15522,1,50,16,3,3,16,15,15,15,15,2,2,2,0,0,27,0,0,0,0,0,2,1,2,1,2,3,1,3
15523,2,42,7,2,7,12,15,15,15,15,2,2,2,0,0,7,0,0,0,0,0,2,1,2,1,2,1,3,2
15524,1,6,4,1,6,6,15,15,15,15,0,2,2,0,0,27,1,0,0,0,0,2,0,0,1,2,4,4,2
15525,2,12,7,6,7,2,46,46,46,46,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2,1,4,1,3
15526,1,7,2,1,1,3,7,3,2,1,2,1,1,0,2,29,2,0,0,0,0,0,0,0,0,1,4,3,3
15527,2,42,40,6,40,24,6,24,42,8,1,2,1,0,0,27,1,0,0,0,0,2,1,0,0,1,1,2,1
15528,1,50,3,3,3,0,15,0,15,0,1,2,2,1,0,27,2,0,0,0,0,2,0,0,1,2,3,4,3
15529,2,52,8,6,6,12,8,3,52,1,2,1,1,0,0,1,2,0,0,0,0,1,0,0,0,1,1,3,4
15531,2,16,7,4,7,2,4,1,15,46,1,1,2,1,0,27,1,0,0,0,0,2,0,0,0,1,2,3,3
15532,1,24,3,2,2,24,24,7,3,2,2,1,1,0,2,28,2,0,0,0,0,2,0,0,0,1,2,1,2
15533,2,40,24,24,24,42,40,6,24,2,2,1,1,0,1,30,1,0,0,0,0,1,2,2,0,1,2,1,2
15534,1,40,7,1,1,3,7,3,40,2,2,1,1,1,0,24,1,0,0,0,0,1,2,0,0,1,2,3,3
15536,2,16,8,7,46,46,46,46,46,46,1,1,1,2,0,20,2,1,0,0,1,1,0,0,2,1,2,2,2
15537,1,42,16,3,3,12,16,8,42,2,2,1,1,2,0,7,2,0,0,0,0,2,1,1,0,1,1,3,4
15538,2,40,7,6,7,24,6,6,40,3,2,0,1,0,0,20,2,0,0,0,0,2,1,0,0,2,2,4,4
15539,1,24,8,3,8,52,15,15,15,15,2,2,2,0,0,26,0,1,0,0,1,1,2,0,1,2,3,3,3
15540,2,42,7,1,7,24,1,7,42,3,2,2,1,2,0,31,1,0,0,0,0,2,1,0,0,2,1,2,1
15541,1,8,8,7,7,0,15,0,15,0,1,2,2,0,0,20,2,0,0,0,0,2,0,0,1,2,4,2,2
15542,2,24,16,16,46,46,46,46,46,46,1,1,1,0,0,3,0,0,0,0,0,1,0,0,2,1,1,2,3
15543,1,24,16,8,8,50,16,6,24,4,2,1,1,2,0,3,2,0,0,0,0,1,2,0,0,1,4,2,1
15544,1,52,16,8,8,50,46,46,46,46,2,1,1,0,0,2,0,0,0,0,0,2,0,0,0,1,1,3,2
15546,1,42,16,2,2,24,16,7,42,2,2,1,1,0,0,7,0,2,0,0,0,1,2,0,0,1,1,3,4
15547,2,16,6,2,16,7,2,3,6,3,1,2,1,0,0,5,2,0,0,0,0,1,0,0,0,1,2,3,4
15548,1,8,6,1,1,0,15,0,15,0,1,2,2,0,0,20,2,0,0,0,0,2,0,0,1,2,3,3,1
15549,2,52,4,3,4,40,3,16,52,3,2,2,1,2,0,27,1,0,0,0,0,2,0,0,0,2,1,3,1
15550,1,40,8,1,1,24,8,16,40,4,2,2,1,0,1,31,1,0,0,0,0,0,0,0,0,2,2,4,2
15551,1,52,16,6,6,24,16,16,52,3,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,3,2
15552,2,7,6,2,46,46,46,46,46,46,1,1,1,1,0,20,1,0,0,0,0,1,0,0,2,1,4,4,2
15553,1,6,3,1,3,2,15,15,15,15,1,2,2,1,0,26,1,0,0,0,0,2,0,0,1,2,1,1,2
15554,2,24,16,1,16,50,1,8,24,4,2,2,1,2,0,25,2,0,0,0,0,2,1,0,0,2,2,2,1
15555,1,16,6,3,3,50,16,6,6,1,2,1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,3,4,2
15556,2,12,8,1,1,7,12,16,15,15,2,2,2,2,0,4,2,0,0,0,0,2,0,0,0,2,2,3,1
15557,1,42,4,2,2,16,4,6,42,3,2,2,1,0,1,32,1,2,0,0,0,1,0,0,0,2,1,4,4
15558,2,24,7,2,24,7,46,46,46,46,1,1,1,1,0,23,1,0,0,0,0,1,0,0,2,1,4,4,3
15559,1,2,2,1,2,1,15,15,15,15,1,2,2,1,0,29,1,0,0,0,0,2,0,0,1,2,3,4,3
15560,2,16,7,1,16,40,1,16,7,7,2,2,0,1,0,22,1,0,0,0,0,1,2,2,0,2,4,4,2
15562,2,24,24,3,3,2,24,1,15,46,1,1,2,2,1,29,1,0,0,0,0,1,0,0,0,1,1,4,1
15563,1,52,12,3,46,46,46,46,46,46,1,1,1,0,1,6,1,0,0,0,0,1,0,0,2,1,1,2,4
